x,y
0.210501,0.0396729
0.21075,0.0479126
0.210999,0.0354004
0.211251,0.032959
0.2115,0.0393677
0.21175,0.0445557
0.211999,0.0387573
0.212251,0.0372314
0.2125,0.0341797
0.212751,0.0372314
0.212999,0.0259399
0.213249,0.0302124
0.213501,0.0332642
0.21375,0.0463867
0.213999,0.0338745
0.21425,0.0390625
0.2145,0.0445557
0.21475,0.0445557
0.215005,0.0384521
0.215249,0.043335
0.2155,0.0393677
0.215749,0.0335693
0.215999,0.0585938
0.21625,0.0549316
0.2165,0.0463867
0.21675,0.043335
0.216999,0.0512695
0.21725,0.0567627
0.2175,0.0622559
0.217749,0.0613403
0.217999,0.0473022
0.21825,0.045166
0.218499,0.0595093
0.218751,0.0585938
0.218999,0.0592041
0.21925,0.057373
0.2195,0.0576782
0.219751,0.0686646
0.219999,0.0537109
0.22025,0.050354
0.2205,0.055542
0.220751,0.0592041
0.221,0.055542
0.22125,0.0598145
0.2215,0.0567627
0.221751,0.06073
0.221999,0.0521851
0.222249,0.0567627
0.222502,0.0494385
0.22275,0.0552368
0.222999,0.0479126
0.223251,0.0564575
0.223501,0.0634766
0.22375,0.0454712
0.224,0.0463867
0.224251,0.0439453
0.2245,0.0350952
0.224749,0.0521851
0.224999,0.0476074
0.22525,0.0460815
0.2255,0.0466919
0.225751,0.0341797
0.225999,0.0445557
0.226251,0.0402832
0.2265,0.0439453
0.22675,0.0457764
0.226999,0.0268555
0.227249,0.0360107
0.2275,0.0366211
0.22775,0.0402832
0.228,0.0482178
0.22825,0.0341797
0.2285,0.0372314
0.228749,0.0289917
0.228999,0.0311279
0.229249,0.0369263
0.2295,0.0408936
0.22975,0.032959
0.229999,0.0411987
0.230249,0.0500488
0.2305,0.0393677
0.23075,0.0311279
0.230999,0.0332642
0.231249,0.039978
0.231502,0.0363159
0.23175,0.0418091
0.232,0.045166
0.23225,0.0531006
0.2325,0.050354
0.23275,0.0650024
0.232999,0.0430298
0.233249,0.043335
0.233501,0.0540161
0.23375,0.0570679
0.234,0.0476074
0.23425,0.0494385
0.2345,0.0494385
0.23475,0.0546265
0.234999,0.0476074
0.235251,0.062561
0.235502,0.0527954
0.23575,0.057373
0.235999,0.0592041
0.236251,0.043335
0.2365,0.0604248
0.236749,0.0570679
0.236999,0.0634766
0.23725,0.0585938
0.2375,0.0653076
0.23775,0.0585938
